"country","species","indoor_host","outdoor_host","combined_host","host_unit","indoor_biting","outdoor_biting","indoor_outdoor_biting_units","combined_1830_2130","combined_2130_0030","combined_0030_0330","combined_0330_0630","citation"
"C�te d'Ivoire","Anopheles funestus complex",NA,NA,NA,"",83.5,16.5,"%","","","","","Dossou-Yovo, J., Ouattara, A., Doannio, J.M., Riviere, F., Chauvancy, G. and Meunier, J.Y. (1994).  [Aspects of malaria in a village of the humid savannah of the Ivory Coast]. Médecine Tropicale: Revue du Corps de Santé Colonial, 54(4):331-6"
"C�te d'Ivoire","Anopheles gambiae complex",NA,NA,NA,"",67.6,32.4,"%","","","","","Dossou-Yovo, J., Ouattara, A., Doannio, J.M., Riviere, F., Chauvancy, G. and Meunier, J.Y. (1994).  [Aspects of malaria in a village of the humid savannah of the Ivory Coast]. Médecine Tropicale: Revue du Corps de Santé Colonial, 54(4):331-6"
"Madagascar","Anopheles funestus complex",NA,NA,NA,"",96,4,"%calc","","","","","Severini, C., Fontenille, D. and Ramiakajato, M.R. (1990).  [The importance of Anopheles funestus in the transmission of malaria in the hamlet of Mahitsy, in Tananarive, Madagascar]. Bulletin de la Société de Pathologie Exotique, 83(1):114-6"
"Madagascar","Anopheles funestus complex",NA,NA,NA,"",71.43,28.57,"%calc","","","","","Severini, C., Fontenille, D. and Ramiakajato, M.R. (1990).  [The importance of Anopheles funestus in the transmission of malaria in the hamlet of Mahitsy, in Tananarive, Madagascar]. Bulletin de la Société de Pathologie Exotique, 83(1):114-6"
"Madagascar","Anopheles gambiae complex",NA,NA,NA,"",60,40,"%calc","","","","","Severini, C., Fontenille, D. and Ramiakajato, M.R. (1990).  [The importance of Anopheles funestus in the transmission of malaria in the hamlet of Mahitsy, in Tananarive, Madagascar]. Bulletin de la Société de Pathologie Exotique, 83(1):114-6"
"Madagascar","Anopheles gambiae complex",NA,NA,NA,"",100,0,"%calc","","","","","Severini, C., Fontenille, D. and Ramiakajato, M.R. (1990).  [The importance of Anopheles funestus in the transmission of malaria in the hamlet of Mahitsy, in Tananarive, Madagascar]. Bulletin de la Société de Pathologie Exotique, 83(1):114-6"
"Madagascar","Anopheles funestus complex",NA,NA,NA,"",31.03,68.97,"%calc","","","","","Rakotoson, J.D., Champetier de Ribes, G., Ranaivoson, G., Rakotoherisoa, R.E., Randrianasolo, R., Rarivoson, R., Solofo Andriamandia, L. and Razafimamonjy, A. (1994).  [Study of malaria vectors in the south-west of Madagascar]. Archives de l'Institut Pasteur de Madagascar, 61(2):70-2"
"Madagascar","Anopheles gambiae complex",NA,NA,NA,"",59.65,40.35,"%calc","","","","","Rakotoson, J.D., Champetier de Ribes, G., Ranaivoson, G., Rakotoherisoa, R.E., Randrianasolo, R., Rarivoson, R., Solofo Andriamandia, L. and Razafimamonjy, A. (1994).  [Study of malaria vectors in the south-west of Madagascar]. Archives de l'Institut Pasteur de Madagascar, 61(2):70-2"
"Madagascar","Anopheles funestus complex",NA,NA,NA,"",69.7,30.3,"%calc","","","","","Fontenille, D., Lepers, J.P., Campbell, G.H., Coluzzi, M., Rakotoarivony, I., Andrianaivolambo, L. and Coulanges, P. (1991).  [Longitudinal study on malaria transmission and biology of vectors in the island of Sainte Marie, on the east coast of Madagascar, from 1988 to 1990]. Archives de l'Institut Pasteur de Madagascar, 59(1):99-124"
"Madagascar","Anopheles funestus complex",NA,NA,NA,"",70,30,"%calc","","","","","Fontenille, D., Lepers, J.P., Campbell, G.H., Coluzzi, M., Rakotoarivony, I., Andrianaivolambo, L. and Coulanges, P. (1991).  [Longitudinal study on malaria transmission and biology of vectors in the island of Sainte Marie, on the east coast of Madagascar, from 1988 to 1990]. Archives de l'Institut Pasteur de Madagascar, 59(1):99-124"
"Madagascar","Anopheles gambiae complex",NA,NA,NA,"",47.5,52.5,"%calc","","","","","Fontenille, D., Lepers, J.P., Campbell, G.H., Coluzzi, M., Rakotoarivony, I., Andrianaivolambo, L. and Coulanges, P. (1991).  [Longitudinal study on malaria transmission and biology of vectors in the island of Sainte Marie, on the east coast of Madagascar, from 1988 to 1990]. Archives de l'Institut Pasteur de Madagascar, 59(1):99-124"
"Madagascar","Anopheles gambiae complex",NA,NA,NA,"",50.9,49.1,"%calc","","","","","Fontenille, D., Lepers, J.P., Campbell, G.H., Coluzzi, M., Rakotoarivony, I., Andrianaivolambo, L. and Coulanges, P. (1991).  [Longitudinal study on malaria transmission and biology of vectors in the island of Sainte Marie, on the east coast of Madagascar, from 1988 to 1990]. Archives de l'Institut Pasteur de Madagascar, 59(1):99-124"
"Madagascar","Anopheles funestus complex",NA,NA,NA,"",36.4,63.6,"%calc","","","","","Fontenille, D., Rakotoarivony, I. and Lepers, J.P. (1989).  [Entomological results of the malaria program of the Pasteur Institute in the Malagasy Highland Plateaux in 1987-1988]. Archives de l'Institut Pasteur de Madagascar, 56(1):275-86"
"Madagascar","Anopheles gambiae complex",NA,NA,NA,"",24.1,75.9,"%calc","","","","","Fontenille, D., Rakotoarivony, I. and Lepers, J.P. (1989).  [Entomological results of the malaria program of the Pasteur Institute in the Malagasy Highland Plateaux in 1987-1988]. Archives de l'Institut Pasteur de Madagascar, 56(1):275-86"
"Cameroon","Anopheles nili",NA,NA,75.4,"HBI (%calc)",66,34,"%calc","","","","","Antonio-Nkondjio, C., Kerah, C.H., Simard, F., Awono-Ambene, P., Chouaibou, M., Tchuinkam, T. and Fontenille, D. (2006).  Complexity of the malaria vectorial system in Cameroon: contribution of secondary vectors to malaria transmission. Journal of Medical Entomology, 43(6):1215-21"
"Tanzania (United Republic of)","Anopheles gambiae complex",NA,NA,NA,"",37,63,"%","","","","","Geissbühler, Y., Chaki, P., Emidi, B., Govella, N.J., Shirima, R., Mayagaya, V., Mtasiwa, D., Mshinda, H., Fillinger, U., Lindsay, S.W., Kannady, K., de Castro, M.C., Tanner, M. and Killeen, G.F. (2007).  Interdependence of domestic malaria prevention measures and mosquito-human interactions in urban Dar es Salaam, Tanzania. Malaria Journal, 6:126"
"Nigeria","Anopheles arabiensis",NA,NA,NA,"",29.4,70.6,"%calc","","","","","Oyewole, I.O., Awolola, T.S., Ibidapo, C.A., Oduola, A.O., Okwa, O.O. and Obansa, J.A. (2007).  Behaviour and population dynamics of the major anopheline vectors in a malaria endemic area in southern Nigeria. Journal of Vector Borne Diseases, 44(1):56-64"
"Nigeria","Anopheles funestus",NA,NA,NA,"",63.6,36.4,"%calc","","","","","Oyewole, I.O., Awolola, T.S., Ibidapo, C.A., Oduola, A.O., Okwa, O.O. and Obansa, J.A. (2007).  Behaviour and population dynamics of the major anopheline vectors in a malaria endemic area in southern Nigeria. Journal of Vector Borne Diseases, 44(1):56-64"
"Nigeria","Anopheles gambiae",NA,NA,NA,"",69.2,30.8,"%calc","","","","","Oyewole, I.O., Awolola, T.S., Ibidapo, C.A., Oduola, A.O., Okwa, O.O. and Obansa, J.A. (2007).  Behaviour and population dynamics of the major anopheline vectors in a malaria endemic area in southern Nigeria. Journal of Vector Borne Diseases, 44(1):56-64"
"Nigeria","Anopheles moucheti",NA,NA,NA,"",30.2,69.8,"%calc","","","","","Oyewole, I.O., Awolola, T.S., Ibidapo, C.A., Oduola, A.O., Okwa, O.O. and Obansa, J.A. (2007).  Behaviour and population dynamics of the major anopheline vectors in a malaria endemic area in southern Nigeria. Journal of Vector Borne Diseases, 44(1):56-64"
"Burundi","Anopheles funestus complex",92,NA,NA,"HBI (%)",56.4,43.6,"%calc","","","","","Smits, A., Coosemans, M., VanBortel, W., Barutwanayo, M. and Delacollette, C. (1995).  Readjustment of the malaria vector control strategy in the Rusizi Valley, Burundi. Bulletin of Entomological Research, 85(4):541-548"
"Burundi","Anopheles funestus complex",NA,NA,NA,"",20.4,79.6,"%calc","","","","","Smits, A., Coosemans, M., VanBortel, W., Barutwanayo, M. and Delacollette, C. (1995).  Readjustment of the malaria vector control strategy in the Rusizi Valley, Burundi. Bulletin of Entomological Research, 85(4):541-548"
"Burundi","Anopheles funestus complex",100,NA,NA,"HBI (%)",76.9,23.1,"%calc","","","","","Smits, A., Coosemans, M., VanBortel, W., Barutwanayo, M. and Delacollette, C. (1995).  Readjustment of the malaria vector control strategy in the Rusizi Valley, Burundi. Bulletin of Entomological Research, 85(4):541-548"
"Burundi","Anopheles funestus complex",NA,NA,NA,"",42.3,57.7,"%calc","","","","","Smits, A., Coosemans, M., VanBortel, W., Barutwanayo, M. and Delacollette, C. (1995).  Readjustment of the malaria vector control strategy in the Rusizi Valley, Burundi. Bulletin of Entomological Research, 85(4):541-548"
"Burundi","Anopheles gambiae complex",NA,NA,NA,"",32.6,67.4,"%calc","","","","","Smits, A., Coosemans, M., VanBortel, W., Barutwanayo, M. and Delacollette, C. (1995).  Readjustment of the malaria vector control strategy in the Rusizi Valley, Burundi. Bulletin of Entomological Research, 85(4):541-548"
"Burundi","Anopheles gambiae complex",NA,NA,NA,"",25.2,74.8,"%calc","","","","","Smits, A., Coosemans, M., VanBortel, W., Barutwanayo, M. and Delacollette, C. (1995).  Readjustment of the malaria vector control strategy in the Rusizi Valley, Burundi. Bulletin of Entomological Research, 85(4):541-548"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",60,40,"%calc","","","","","Dia, I., Konate, L., Samb, B., Sarr, J.B., Diop, A., Rogerie, F., Faye, M., Riveau, G., Remoue, F., Diallo, M. and Fontenille, D. (2008).  Bionomics of malaria vectors and relationship with malaria transmission and epidemiology in three physiographic zones in the Senegal River Basin. Acta Tropica, 105(2):145-53"
"Senegal","Anopheles funestus complex",80,NA,NA,"HBI (%)",61.7,38.3,"%calc","","","","","Dia, I., Konate, L., Samb, B., Sarr, J.B., Diop, A., Rogerie, F., Faye, M., Riveau, G., Remoue, F., Diallo, M. and Fontenille, D. (2008).  Bionomics of malaria vectors and relationship with malaria transmission and epidemiology in three physiographic zones in the Senegal River Basin. Acta Tropica, 105(2):145-53"
"Senegal","Anopheles funestus complex",23,NA,NA,"HBI (%)",62.6,37.4,"%calc","","","","","Dia, I., Konate, L., Samb, B., Sarr, J.B., Diop, A., Rogerie, F., Faye, M., Riveau, G., Remoue, F., Diallo, M. and Fontenille, D. (2008).  Bionomics of malaria vectors and relationship with malaria transmission and epidemiology in three physiographic zones in the Senegal River Basin. Acta Tropica, 105(2):145-53"
"Senegal","Anopheles gambiae complex",67.6,NA,NA,"HBI (%)",53.7,46.3,"%calc","","","","","Dia, I., Konate, L., Samb, B., Sarr, J.B., Diop, A., Rogerie, F., Faye, M., Riveau, G., Remoue, F., Diallo, M. and Fontenille, D. (2008).  Bionomics of malaria vectors and relationship with malaria transmission and epidemiology in three physiographic zones in the Senegal River Basin. Acta Tropica, 105(2):145-53"
"Senegal","Anopheles gambiae complex",75.8,NA,NA,"HBI (%)",52.5,47.5,"%calc","","","","","Dia, I., Konate, L., Samb, B., Sarr, J.B., Diop, A., Rogerie, F., Faye, M., Riveau, G., Remoue, F., Diallo, M. and Fontenille, D. (2008).  Bionomics of malaria vectors and relationship with malaria transmission and epidemiology in three physiographic zones in the Senegal River Basin. Acta Tropica, 105(2):145-53"
"Burkina Faso","Anopheles funestus complex",NA,NA,NA,"",64.9,35.1,"%","","","","","Dabiré, K.R., Baldet, T., Diabaté, A., Dia, I., Costantini, C., Cohuet, A., Guiguemdé, T.R. and Fontenille, D. (2007).  Anopheles funestus (Diptera: Culicidae) in a humid savannah area of western Burkina Faso: bionomics, insecticide resistance status, and role in malaria transmission. Journal of Medical Entomology, 44(6):990-7"
"Burkina Faso","Anopheles funestus complex",NA,NA,NA,"",57.6,42.4,"%","","","","","Dabiré, K.R., Baldet, T., Diabaté, A., Dia, I., Costantini, C., Cohuet, A., Guiguemdé, T.R. and Fontenille, D. (2007).  Anopheles funestus (Diptera: Culicidae) in a humid savannah area of western Burkina Faso: bionomics, insecticide resistance status, and role in malaria transmission. Journal of Medical Entomology, 44(6):990-7"
"Burkina Faso","Anopheles funestus complex",NA,NA,NA,"",59.4,40.6,"%","","","","","Dabiré, K.R., Baldet, T., Diabaté, A., Dia, I., Costantini, C., Cohuet, A., Guiguemdé, T.R. and Fontenille, D. (2007).  Anopheles funestus (Diptera: Culicidae) in a humid savannah area of western Burkina Faso: bionomics, insecticide resistance status, and role in malaria transmission. Journal of Medical Entomology, 44(6):990-7"
"Burkina Faso","Anopheles gambiae complex",NA,NA,NA,"",55.6,44.4,"%calc","","","","","Dabiré, K.R., Baldet, T., Diabaté, A., Dia, I., Costantini, C., Cohuet, A., Guiguemdé, T.R. and Fontenille, D. (2007).  Anopheles funestus (Diptera: Culicidae) in a humid savannah area of western Burkina Faso: bionomics, insecticide resistance status, and role in malaria transmission. Journal of Medical Entomology, 44(6):990-7"
"Burkina Faso","Anopheles gambiae complex",NA,NA,NA,"",52.3,47.7,"%calc","","","","","Dabiré, K.R., Baldet, T., Diabaté, A., Dia, I., Costantini, C., Cohuet, A., Guiguemdé, T.R. and Fontenille, D. (2007).  Anopheles funestus (Diptera: Culicidae) in a humid savannah area of western Burkina Faso: bionomics, insecticide resistance status, and role in malaria transmission. Journal of Medical Entomology, 44(6):990-7"
"Burkina Faso","Anopheles gambiae complex",NA,NA,NA,"",51.5,48.5,"%calc","","","","","Dabiré, K.R., Baldet, T., Diabaté, A., Dia, I., Costantini, C., Cohuet, A., Guiguemdé, T.R. and Fontenille, D. (2007).  Anopheles funestus (Diptera: Culicidae) in a humid savannah area of western Burkina Faso: bionomics, insecticide resistance status, and role in malaria transmission. Journal of Medical Entomology, 44(6):990-7"
"Burkina Faso","Anopheles nili complex",NA,NA,NA,"",12.5,87.5,"%calc","","","","","Dabiré, K.R., Baldet, T., Diabaté, A., Dia, I., Costantini, C., Cohuet, A., Guiguemdé, T.R. and Fontenille, D. (2007).  Anopheles funestus (Diptera: Culicidae) in a humid savannah area of western Burkina Faso: bionomics, insecticide resistance status, and role in malaria transmission. Journal of Medical Entomology, 44(6):990-7"
"Burkina Faso","Anopheles nili complex",NA,NA,NA,"",48.5,51.5,"%calc","","","","","Dabiré, K.R., Baldet, T., Diabaté, A., Dia, I., Costantini, C., Cohuet, A., Guiguemdé, T.R. and Fontenille, D. (2007).  Anopheles funestus (Diptera: Culicidae) in a humid savannah area of western Burkina Faso: bionomics, insecticide resistance status, and role in malaria transmission. Journal of Medical Entomology, 44(6):990-7"
"Burkina Faso","Anopheles nili complex",NA,NA,NA,"",45,55,"%calc","","","","","Dabiré, K.R., Baldet, T., Diabaté, A., Dia, I., Costantini, C., Cohuet, A., Guiguemdé, T.R. and Fontenille, D. (2007).  Anopheles funestus (Diptera: Culicidae) in a humid savannah area of western Burkina Faso: bionomics, insecticide resistance status, and role in malaria transmission. Journal of Medical Entomology, 44(6):990-7"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",57.2,42.8,"","","","","","Sokhna, C.S., Diagne, N., Lochouarn, L., Rogier, C., Trape, J.F., Spiegel, A. and Fontenille, D. (1998).  [Comparative evaluation of the plasmodial infection of Anopheles using ELISA and dissection. Consequences for the estimation of the transmission of malaria in 1995 in Ndiop, Senegal]. Parasite, 5(3):273-9"
"Senegal","Anopheles gambiae",NA,NA,NA,"",59.8,40.2,"","","","","","Sokhna, C.S., Diagne, N., Lochouarn, L., Rogier, C., Trape, J.F., Spiegel, A. and Fontenille, D. (1998).  [Comparative evaluation of the plasmodial infection of Anopheles using ELISA and dissection. Consequences for the estimation of the transmission of malaria in 1995 in Ndiop, Senegal]. Parasite, 5(3):273-9"
"Sudan","Anopheles arabiensis",NA,NA,NA,"",59.38,40.63,"%calc","","","","","Elimam, A.A.M.A. (1997). As study on Anopheles arabiensis - Based Estimates of Malaria Transmission. MSc Thesis. University of Khartoum, Khartoum, Sudan."
"Sudan","Anopheles arabiensis",NA,NA,NA,"",53.85,46.15,"%calc","","","","","Elimam, A.A.M.A. (1997). As study on Anopheles arabiensis - Based Estimates of Malaria Transmission. MSc Thesis. University of Khartoum, Khartoum, Sudan."
"Sudan","Anopheles arabiensis",NA,NA,NA,"",36.47,63.53,"%calc","","","","","Elimam, A.A.M.A. (1997). As study on Anopheles arabiensis - Based Estimates of Malaria Transmission. MSc Thesis. University of Khartoum, Khartoum, Sudan."
"Sudan","Anopheles arabiensis",NA,NA,NA,"",66.04,33.96,"%calc","","","","","Elimam, A.A.M.A. (1997). As study on Anopheles arabiensis - Based Estimates of Malaria Transmission. MSc Thesis. University of Khartoum, Khartoum, Sudan."
"Sudan","Anopheles arabiensis",NA,NA,NA,"",33.33,66.67,"%calc","","","","","Elimam, A.A.M.A. (1997). As study on Anopheles arabiensis - Based Estimates of Malaria Transmission. MSc Thesis. University of Khartoum, Khartoum, Sudan."
"Sudan","Anopheles arabiensis",NA,NA,NA,"",40,60,"%calc","","","","","Elimam, A.A.M.A. (1997). As study on Anopheles arabiensis - Based Estimates of Malaria Transmission. MSc Thesis. University of Khartoum, Khartoum, Sudan."
"Sudan","Anopheles arabiensis",NA,NA,NA,"",0,100,"%calc","","","","","Elimam, A.A.M.A. (1997). As study on Anopheles arabiensis - Based Estimates of Malaria Transmission. MSc Thesis. University of Khartoum, Khartoum, Sudan."
"Sudan","Anopheles arabiensis",NA,NA,NA,"",50,50,"%calc","","","","","Elimam, A.A.M.A. (1997). As study on Anopheles arabiensis - Based Estimates of Malaria Transmission. MSc Thesis. University of Khartoum, Khartoum, Sudan."
"Ethiopia","Anopheles funestus complex",NA,NA,NA,"",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Ethiopia","Anopheles funestus complex",NA,NA,NA,"",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Ethiopia","Anopheles gambiae complex",19.3,NA,NA,"HBI (%)",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Ethiopia","Anopheles gambiae complex",100,NA,NA,"HBI (%)",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Ethiopia","Anopheles gambiae complex",25,NA,NA,"HBI (%)",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Ethiopia","Anopheles gambiae complex",0,NA,NA,"HBI (%)",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Ethiopia","Anopheles gambiae complex",33.4,NA,NA,"HBI (%)",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Ethiopia","Anopheles gambiae complex",58.3,NA,NA,"HBI (%)",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Ethiopia","Anopheles gambiae complex",NA,NA,NA,"",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Ethiopia","Anopheles nili complex",NA,NA,NA,"",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Ethiopia","Anopheles nili complex",11.2,NA,NA,"HBI (%)",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Ethiopia","Anopheles nili complex",NA,NA,NA,"",0,100,"%calc","","","","","Nigatu, W., Petros, B., Lulu, M., Adugna, N. and Wirtz, R. (1994).  Species composition, feeding and resting behaviour of the common anthropophilic anopheline mosquitoes in relation to malaria transmission in Gambella, south west Ethiopia. Insect Science and Its Application, 15(3):371-377"
"Kenya","Anopheles funestus complex",NA,NA,NA,"",76.8,23.2,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles funestus complex",NA,NA,NA,"",76.9,23.1,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles funestus complex",NA,NA,NA,"",77.4,22.6,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles funestus complex",NA,NA,NA,"",76.9,23.1,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles funestus complex",NA,NA,NA,"",76.7,23.3,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles funestus complex",NA,NA,NA,"",76.7,23.3,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles funestus complex",NA,NA,NA,"",79.9,20.1,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles funestus complex",NA,NA,NA,"",77.9,22.1,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles funestus complex",NA,NA,NA,"",80,20,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles gambiae complex",NA,NA,NA,"",74.6,25.4,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles gambiae complex",NA,NA,NA,"",74.9,25.1,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles gambiae complex",NA,NA,NA,"",74.4,25.6,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles gambiae complex",NA,NA,NA,"",74.6,25.4,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles gambiae complex",NA,NA,NA,"",77.8,22.2,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles gambiae complex",NA,NA,NA,"",74.7,25.3,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles gambiae complex",NA,NA,NA,"",74.1,25.9,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles gambiae complex",NA,NA,NA,"",74.5,25.5,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Kenya","Anopheles gambiae complex",NA,NA,NA,"",74.6,25.4,"%calc","","","","","Aniedu, I. (1993).  Biting Activity and Resting Habits of Malaria Vectors in Baringo District, Kenya. Anzeiger Fur Schadlingskunde Pflanzenschutz Umweltschutz, 66(4):72-76"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",17,83,"%","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",51,49,"%","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Chad","Anopheles arabiensis",NA,NA,NA,"",58,42,"%","","","t","","Kerah-Hinzoumbe, C., Mallaye, P., Antonio-Nkondjio, C., Donan-Gouni, I., Awono-Ambene, P., Same-Ekobo, A. and Simard, F. (2009).  Malaria vectors and transmission dynamics in Goulmoun, a rural city in south-western Chad. BMC Infectious Diseases, 9(1):71"
"Chad","Anopheles funestus",NA,NA,NA,"",72,28,"%","","","t","","Kerah-Hinzoumbe, C., Mallaye, P., Antonio-Nkondjio, C., Donan-Gouni, I., Awono-Ambene, P., Same-Ekobo, A. and Simard, F. (2009).  Malaria vectors and transmission dynamics in Goulmoun, a rural city in south-western Chad. BMC Infectious Diseases, 9(1):71"
