"country","species","indoor_host","outdoor_host","combined_host","host_unit","indoor_biting","outdoor_biting","indoor_outdoor_biting_units","combined_1830_2130","combined_2130_0030","combined_0030_0330","combined_0330_0630","citation"
"Tanzania (United Republic of)","Anopheles gambiae complex",100,NA,NA,"HBI (%)",NA,NA,"","","","","","Bødker, R., Akida, J., Shayo, D., Kisinza, W., Msangeni, H.A., Pedersen, E.M. and Lindsay, S.W. (2003).  Relationship between altitude and intensity of malaria transmission in the Usambara Mountains, Tanzania. Journal of Medical Entomology, 40(5):706-17"
"Tanzania (United Republic of)","Anopheles gambiae complex",NA,NA,NA,"HBI (%)",NA,NA,"","","","","","Bødker, R., Akida, J., Shayo, D., Kisinza, W., Msangeni, H.A., Pedersen, E.M. and Lindsay, S.W. (2003).  Relationship between altitude and intensity of malaria transmission in the Usambara Mountains, Tanzania. Journal of Medical Entomology, 40(5):706-17"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",17,83,"%","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",51,49,"%","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Pagès, F., Texier, G., Pradines, B., Gadiaga, L., Machault, V., Jarjaval, F., Penhoat, K., Berger, F., Trape, J.F., Rogier, C. and Sokhna, C. (2008).  Malaria transmission in Dakar: a two-year survey. Malaria Journal, 7:178"
"Kenya","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Afrane, Y.A., Little, T.J., Lawson, B.W., Githeko, A.K. and Yan, G. (2008).  Deforestation and vectorial capacity of Anopheles gambiae Giles mosquitoes in malaria transmission, Kenya. Emerging Infectious Diseases, 14(10):1533-8"
"Kenya","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Afrane, Y.A., Little, T.J., Lawson, B.W., Githeko, A.K. and Yan, G. (2008).  Deforestation and vectorial capacity of Anopheles gambiae Giles mosquitoes in malaria transmission, Kenya. Emerging Infectious Diseases, 14(10):1533-8"
"Kenya","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Afrane, Y.A., Little, T.J., Lawson, B.W., Githeko, A.K. and Yan, G. (2008).  Deforestation and vectorial capacity of Anopheles gambiae Giles mosquitoes in malaria transmission, Kenya. Emerging Infectious Diseases, 14(10):1533-8"
"The Gambia","Anopheles arabiensis",45,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",79,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",53,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",80,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",27,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",43,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",65,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles arabiensis",60,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",0,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",7,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",13,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",6,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",63,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles arabiensis",30,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles arabiensis",11,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles arabiensis",35,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles arabiensis",13,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles arabiensis",39,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles arabiensis",0,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles arabiensis",14,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles arabiensis",100,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles arabiensis",64,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles arabiensis",63,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles arabiensis",50,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",66,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",52,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",75,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",45,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",47,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",49,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",39,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",25,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",44,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",40,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",21,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",76,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",77,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",11,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",24,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",35,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",19,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",10,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",60,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles gambiae (Form M)",57,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",9,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",4,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",60,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",49,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form M)",18,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles gambiae (Form M)",64,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form S)",12,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form S)",26,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form S)",23,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"The Gambia","Anopheles gambiae (Form S)",44,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
"Senegal","Anopheles gambiae (Form S)",8,NA,NA,"HBI (%)",NA,NA,"","","","","","Caputo, B., Nwakanma, D., Jawara, M., Adiamoh, M., Dia, I., Konate, L., Petrarca, V., Conway, D.J. and della Torre, A. (2008).  Anopheles gambiae complex along The Gambia river, with particular reference to the molecular forms of An. gambiae s.s. Malaria Journal, 7:182"
