source_id,country,site,lat,long,area_type,insecticide_control,control_type,month_start,month_end,year_start,year_end,season_given,season_calc,species,assi,id_1,id_2,biology_sampling_1,biology_sampling_2,biology_sampling_3,biology_sampling_n,parity_n,parity_total,parity_percent,daily_survival_rate_percent,fecundity,gonotrophic_cycle_days,infection_sampling_1,infection_sampling_2,infection_sampling_3,infection_sampling_n,sr_dissection_n,sr_dissection_total,sr_dissection_percent,sr_csp_n,sr_csp_pf_n,sr_csp_pv_n,sr_csp_pv_210_n,sr_csp_pv_247_n,sr_csp_pm_n,sr_csp_po_n,sr_csp_total,sr_csp_percent,sr_csp_pf_percent,sr_csp_pv_percent,sr_csp_pv_210_percent,sr_csp_pv_247_percent,sr_csp_pm_percent,sr_csp_po_percent,oocyst_n,oocyst_total,oocyst_percent,eir,eir_period,ext_incubation_period_days,indoor_hbr_sampling,indoor_hbr,outdoor_hbr_sampling,outdoor_hbr,combined_hbr_sampling_1,combined_hbr_sampling_2,combined_hbr_sampling_3,combined_hbr_sampling_n,combined_hbr,hbr_unit,indoor_host_sampling,indoor_host_n,indoor_host_total,indoor_host,outdoor_host_sampling,outdoor_host_n,outdoor_host_total,outdoor_host,combined_host_sampling_1,combined_host_sampling_2,combined_host_sampling_3,combined_host_sampling_n,combined_host_n,combined_host_total,combined_host,host_unit,other_host_sampling_1,other_host_sampling_2,other_host_sampling_3,other_host_sampling_n,other_host_n,other_host_total,other_host,other_host_unit,indoor_number_sampling_nights_biting,indoor_biting_sampling,indoor_biting_n,indoor_biting_total,indoor_biting,outdoor_number_sampling_nights_biting,outdoor_biting_sampling,outdoor_biting_n,outdoor_biting_total,outdoor_biting,indoor_outdoor_biting_units,indoor_number_sampling_nights_biting_activity,indoor_1830_2130,indoor_2130_0030,indoor_0030_0330,indoor_0330_0630,outdoor_number_sampling_nights_biting_activity,outdoor_1830_2130,outdoor_2130_0030,outdoor_0030_0330,outdoor_0330_0630,combined_number_sampling_nights_biting_activity,combined_1830_2130,combined_2130_0030,combined_0030_0330,combined_0330_0630,indoor_resting_sampling,indoor_unfed,indoor_fed,indoor_gravid,indoor_total,outdoor_resting_sampling,outdoor_unfed,outdoor_fed,outdoor_gravid,outdoor_total,other_resting_sampling,other_unfed,other_fed,other_gravid,other_total,resting_unit,citation,pubmed_id
1403,Kenya,Kilifi Study Area,-3.5897,39.8914,polygon small,t,ITN,5,4,1992,1993,,,Anopheles gambiae complex,"""id-ed by PCR, proportions of arabiensis, gambiae and merus were 7%, 49% and 44% from subsample of 72 specimens from intervention areas and 11%, 83% and 6% from subsample 165 specimens from control area. Sibling data not given for bionomics.""",M,PCR,MBI,MBO,,,427,676,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,year,,MBI,93.4,MBO,1.14,,,,,,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mbogo, C.N., Baya, N.M., Ofulla, A.V., Githure, J.I. and Snow, R.W. (1996).  The impact of permethrin-impregnated bednets on malaria vectors of the Kenyan coast. Medical and Veterinary Entomology, 10(3):251-9",8887336
1403,Kenya,Kilifi Study Area,-3.5897,39.8914,polygon small,f,,5,4,1992,1993,,,Anopheles gambiae complex,"""id-ed by PCR, proportions of arabiensis, gambiae and merus were 7%, 49% and 44% from subsample of 72 specimens from intervention areas and 11%, 83% and 6% from subsample 165 specimens from control area. Sibling data not given for bionomics.""",M,PCR,MBI,MBO,,,129,197,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,year,,MBI,5.3,MBO,0.15,,,,,,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mbogo, C.N., Baya, N.M., Ofulla, A.V., Githure, J.I. and Snow, R.W. (1996).  The impact of permethrin-impregnated bednets on malaria vectors of the Kenyan coast. Medical and Veterinary Entomology, 10(3):251-9",8887336
1403,Kenya,Kilifi Study Area,-3.5897,39.8914,polygon small,t,ITN,5,4,1994,1995,,,Anopheles gambiae complex,"""id-ed by PCR, proportions of arabiensis, gambiae and merus were 7%, 49% and 44% from subsample of 72 specimens from intervention areas and 11%, 83% and 6% from subsample 165 specimens from control area. Sibling data not given for bionomics.""",M,PCR,MBI,MBO,,,242,447,54.1,,,,HRI,,,,,,,4,,,,,,,82,4.9,,,,,,,,,,54,year,,MBI,23.5,MBO,10.2,,,,,,HBR (night),HRI,16,20,80,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,28,,,,,,,,,,,,,%,"Mbogo, C.N., Baya, N.M., Ofulla, A.V., Githure, J.I. and Snow, R.W. (1996).  The impact of permethrin-impregnated bednets on malaria vectors of the Kenyan coast. Medical and Veterinary Entomology, 10(3):251-9",8887336
1403,Kenya,Kilifi Study Area,-3.5897,39.8914,polygon small,f,,5,4,1994,1995,,,Anopheles gambiae complex,"""id-ed by PCR, proportions of arabiensis, gambiae and merus were 7%, 49% and 44% from subsample of 72 specimens from intervention areas and 11%, 83% and 6% from subsample 165 specimens from control area. Sibling data not given for bionomics.""",M,PCR,MBI,MBO,,,78,123,63.4,,,,HRI,,,,,,,32,,,,,,,647,5,,,,,,,,,,35,year,,MBI,3.7,MBO,0.94,,,,,,HBR (night),HRI,242,280,86.4,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,55.5,,,,,,,,,,,,,%,"Mbogo, C.N., Baya, N.M., Ofulla, A.V., Githure, J.I. and Snow, R.W. (1996).  The impact of permethrin-impregnated bednets on malaria vectors of the Kenyan coast. Medical and Veterinary Entomology, 10(3):251-9",8887336
1403,Kenya,Kilifi Study Area,-3.5897,39.8914,polygon small,t,ITN,5,4,1992,1995,,,Anopheles gambiae complex,"""id-ed by PCR, proportions of arabiensis, gambiae and merus were 7%, 49% and 44% from subsample of 72 specimens from intervention areas and 11%, 83% and 6% from subsample 165 specimens from control area. Sibling data not given for bionomics.""",M,PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,t,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mbogo, C.N., Baya, N.M., Ofulla, A.V., Githure, J.I. and Snow, R.W. (1996).  The impact of permethrin-impregnated bednets on malaria vectors of the Kenyan coast. Medical and Veterinary Entomology, 10(3):251-9",8887336
1403,Kenya,Kilifi Study Area,-3.5897,39.8914,polygon small,f,,5,4,1992,1995,,,Anopheles gambiae complex,"""id-ed by PCR, proportions of arabiensis, gambiae and merus were 7%, 49% and 44% from subsample of 72 specimens from intervention areas and 11%, 83% and 6% from subsample 165 specimens from control area. Sibling data not given for bionomics.""",M,PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,t,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mbogo, C.N., Baya, N.M., Ofulla, A.V., Githure, J.I. and Snow, R.W. (1996).  The impact of permethrin-impregnated bednets on malaria vectors of the Kenyan coast. Medical and Veterinary Entomology, 10(3):251-9",8887336
1404,Kenya,Asembo,-0.1832,34.3832,polygon large,t,ITN,3,1,1997,1999,,,Anopheles funestus complex,,M,,,,,,,,,,,,HRI,,,,,,,,,,,,,,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gimnig, J.E., Vulule, J.M., Lo, T.Q., Kamau, L., Kolczak, M.S., Phillips-Howard, P.A., Mathenge, E.M., ter Kuile, F.O., Nahlen, B.L., Hightower, A.W. and Hawley, W.A. (2003).  Impact of permethrin-treated bed nets on entomologic indices in an area of intense year-round malaria transmission. American Journal of Tropical Medicine and Hygiene, 68(Suppl 4):16-22",12749481
1404,Kenya,Asembo,-0.1832,34.3832,polygon large,f,,3,1,1997,1999,,,Anopheles funestus complex,,M,,,,,,,,,,,,HRI,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gimnig, J.E., Vulule, J.M., Lo, T.Q., Kamau, L., Kolczak, M.S., Phillips-Howard, P.A., Mathenge, E.M., ter Kuile, F.O., Nahlen, B.L., Hightower, A.W. and Hawley, W.A. (2003).  Impact of permethrin-treated bed nets on entomologic indices in an area of intense year-round malaria transmission. American Journal of Tropical Medicine and Hygiene, 68(Suppl 4):16-22",12749481
1404,Kenya,Asembo,-0.1832,34.3832,polygon large,t,ITN,3,1,1997,1999,,,Anopheles gambiae complex,"""A random sample identified to species level. Of 165 specimens, 44% were An. gambiae s.s. and the remainder were An. arabiensis""",M,,,,,,,,,,,,HRI,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gimnig, J.E., Vulule, J.M., Lo, T.Q., Kamau, L., Kolczak, M.S., Phillips-Howard, P.A., Mathenge, E.M., ter Kuile, F.O., Nahlen, B.L., Hightower, A.W. and Hawley, W.A. (2003).  Impact of permethrin-treated bed nets on entomologic indices in an area of intense year-round malaria transmission. American Journal of Tropical Medicine and Hygiene, 68(Suppl 4):16-22",12749481
1404,Kenya,Asembo,-0.1832,34.3832,polygon large,f,,3,1,1997,1999,,,Anopheles gambiae complex,"""A random sample identified to species level. Of 165 specimens, 44% were An. gambiae s.s. and the remainder were An. arabiensis""",M,,,,,,,,,,,,HRI,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gimnig, J.E., Vulule, J.M., Lo, T.Q., Kamau, L., Kolczak, M.S., Phillips-Howard, P.A., Mathenge, E.M., ter Kuile, F.O., Nahlen, B.L., Hightower, A.W. and Hawley, W.A. (2003).  Impact of permethrin-treated bed nets on entomologic indices in an area of intense year-round malaria transmission. American Journal of Tropical Medicine and Hygiene, 68(Suppl 4):16-22",12749481
1405,The Gambia,Nyrimba Koyo Ya,13.5843,-15.8505,point,f,,4,12,1987,1987,,,Anopheles gambiae complex,"""1223/2331 An. gambiae s.l. examined. 31% An. melas, 69% An. gambiae s.l.""",M,palpal ratio,,,,,,,,,,,HRI,HBN,WinExit,,,,,1,,,,,,,350,0.29,,,,,,,,,,,,,,,,,,,,,,,HRI,123,156,79,,,,,HBN,,,,28,28,100,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lindsay, S.W., Snow, R.W., Broomfield, G.L., Janneh, M.S., Wirtz, R.A. and Greenwood, B.M. (1989).  Impact of permethrin-treated bednets on malaria transmission by the Anopheles gambiae complex in The Gambia. Medical and Veterinary Entomology, 3(3):263-71",2519671
1405,The Gambia,Biran Giddo Ya,13.584,-15.85,point,t,ITN,4,12,1987,1987,,,Anopheles gambiae complex,"""1223/2331 An. gambiae s.l. examined. 31% An. melas, 69% An. gambiae s.l.""",M,palpal ratio,,,,,,,,,,,HRI,HBN,WinExit,,,,,1,,,,,,,394,0.25,,,,,,,,,,,,,,,,,,,,,,,HRI,44,51,86,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lindsay, S.W., Snow, R.W., Broomfield, G.L., Janneh, M.S., Wirtz, R.A. and Greenwood, B.M. (1989).  Impact of permethrin-treated bednets on malaria transmission by the Anopheles gambiae complex in The Gambia. Medical and Veterinary Entomology, 3(3):263-71",2519671
1405,The Gambia,Tally Ya,13.583,-15.717,point,f,,4,12,1987,1987,,,Anopheles gambiae complex,"""1223/2331 An. gambiae s.l. examined. 31% An. melas, 69% An. gambiae s.l.""",M,palpal ratio,,,,,,,,,,,HRI,HBN,WinExit,,,,,8,,,,,,,976,0.82,,,,,,,,,,,,,,,,,,,,,,,HRI,144,202,71,,,,,HBN,,,,58,58,100,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lindsay, S.W., Snow, R.W., Broomfield, G.L., Janneh, M.S., Wirtz, R.A. and Greenwood, B.M. (1989).  Impact of permethrin-treated bednets on malaria transmission by the Anopheles gambiae complex in The Gambia. Medical and Veterinary Entomology, 3(3):263-71",2519671
1405,The Gambia,Turan,13.583,-15.716,point,t,ITN,4,12,1987,1987,,,Anopheles gambiae complex,"""1223/2331 An. gambiae s.l. examined. 31% An. melas, 69% An. gambiae s.l.""",M,palpal ratio,,,,,,,,,,,HRI,HBN,WinExit,,,,,2,,,,,,,422,0.47,,,,,,,,,,,,,,,,,,,,,,,HRI,53,76,70,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lindsay, S.W., Snow, R.W., Broomfield, G.L., Janneh, M.S., Wirtz, R.A. and Greenwood, B.M. (1989).  Impact of permethrin-treated bednets on malaria transmission by the Anopheles gambiae complex in The Gambia. Medical and Veterinary Entomology, 3(3):263-71",2519671
1407,Kenya,Asembo,-0.186,34.361,polygon small,t,ITN,11,1,1999,2002,,,Anopheles arabiensis,"""PCR conducted on 1320 An. gambiae s.l. (74.9% total) to determine whether An. arabiensis or An. gambiae. Overall, 28.3% found to be An. arabiensis. Asembo had higher proportion of An. arabiensis (48.8%) than Seme (22.6%).""",M,PCR,,,,,,,,,,,HRI,,,,,,,1,,,,,,,140,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,33.6,,,,,,,,,,,,,%,"Lindblade, K.A., Gimnig, J.E., Kamau, L., Hawley, W.A., Odhiambo, F., Olang, G., Ter Kuile, F.O., Vulule, J.M. and Slutsker, L. (2006).  Impact of sustained use of insecticide-treated bednets on malaria vector species distribution and culicine mosquitoes. Journal of Medical Entomology, 43(2):428-32",16619629
1407,Kenya,Seme,-0.0833,34.5167,polygon small,f,,11,1,1999,2002,,,Anopheles arabiensis,"""PCR conducted on 1320 An. gambiae s.l. (74.9% total) to determine whether An. arabiensis or An. gambiae. Overall, 28.3% found to be An. arabiensis. Asembo had higher proportion of An. arabiensis (48.8%) than Seme (22.6%).""",M,PCR,,,,,,,,,,,HRI,,,,,,,7,,,,,,,229,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,37,,,,,,,,,,,,,%,"Lindblade, K.A., Gimnig, J.E., Kamau, L., Hawley, W.A., Odhiambo, F., Olang, G., Ter Kuile, F.O., Vulule, J.M. and Slutsker, L. (2006).  Impact of sustained use of insecticide-treated bednets on malaria vector species distribution and culicine mosquitoes. Journal of Medical Entomology, 43(2):428-32",16619629
1407,Kenya,Asembo,-0.186,34.361,polygon small,t,ITN,11,1,1999,2002,,,Anopheles funestus complex,,M,,,,,,,,,,,,HRI,,,,,,,0,,,,,,,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,41.7,,,,,,,,,,,,,%,"Lindblade, K.A., Gimnig, J.E., Kamau, L., Hawley, W.A., Odhiambo, F., Olang, G., Ter Kuile, F.O., Vulule, J.M. and Slutsker, L. (2006).  Impact of sustained use of insecticide-treated bednets on malaria vector species distribution and culicine mosquitoes. Journal of Medical Entomology, 43(2):428-32",16619629
1407,Kenya,Seme,-0.0833,34.5167,polygon small,f,,11,1,1999,2002,,,Anopheles funestus complex,,M,,,,,,,,,,,,HRI,,,,,,,25,,,,,,,425,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,35.3,,,,,,,,,,,,,%,"Lindblade, K.A., Gimnig, J.E., Kamau, L., Hawley, W.A., Odhiambo, F., Olang, G., Ter Kuile, F.O., Vulule, J.M. and Slutsker, L. (2006).  Impact of sustained use of insecticide-treated bednets on malaria vector species distribution and culicine mosquitoes. Journal of Medical Entomology, 43(2):428-32",16619629
1407,Kenya,Asembo,-0.186,34.361,polygon small,t,ITN,11,1,1999,2002,,,Anopheles gambiae,"""PCR conducted on 1320 An. gambiae s.l. (74.9% total) to determine whether An. arabiensis or An. gambiae. Overall, 28.3% found to be An. arabiensis. Asembo had higher proportion of An. arabiensis (48.8%) than Seme (22.6%).""",M,PCR,,,,,,,,,,,HRI,,,,,,,2,,,,,,,147,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,39.2,,,,,,,,,,,,,%,"Lindblade, K.A., Gimnig, J.E., Kamau, L., Hawley, W.A., Odhiambo, F., Olang, G., Ter Kuile, F.O., Vulule, J.M. and Slutsker, L. (2006).  Impact of sustained use of insecticide-treated bednets on malaria vector species distribution and culicine mosquitoes. Journal of Medical Entomology, 43(2):428-32",16619629
1407,Kenya,Seme,-0.0833,34.5167,polygon small,f,,11,1,1999,2002,,,Anopheles gambiae,"""PCR conducted on 1320 An. gambiae s.l. (74.9% total) to determine whether An. arabiensis or An. gambiae. Overall, 28.3% found to be An. arabiensis. Asembo had higher proportion of An. arabiensis (48.8%) than Seme (22.6%).""",M,PCR,,,,,,,,,,,HRI,,,,,,,64,,,,,,,794,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,42.3,,,,,,,,,,,,,%,"Lindblade, K.A., Gimnig, J.E., Kamau, L., Hawley, W.A., Odhiambo, F., Olang, G., Ter Kuile, F.O., Vulule, J.M. and Slutsker, L. (2006).  Impact of sustained use of insecticide-treated bednets on malaria vector species distribution and culicine mosquitoes. Journal of Medical Entomology, 43(2):428-32",16619629
1408,Cameroon,Nkol Bisson,,,point,,,3,2,1989,1990,,,Anopheles gambiae complex,,,,MBI,,,,,,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,year,,MBI,484,,,,,,,,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manga, L., Fondjo, E., Carnevale, P. and Robert, V. (1993).  Importance of low dispersion of Anopheles gambiae (Diptera: Culicidae) on malaria transmission in hilly towns in south Cameroon. Journal of Medical Entomology, 30(5):936-8",8254644
1408,Cameroon,Essos,3.876,11.523,point,,,4,3,1989,1990,,,Anopheles gambiae complex,,,,MBI,,,,,,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,year,,MBI,64,,,,,,,,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manga, L., Fondjo, E., Carnevale, P. and Robert, V. (1993).  Importance of low dispersion of Anopheles gambiae (Diptera: Culicidae) on malaria transmission in hilly towns in south Cameroon. Journal of Medical Entomology, 30(5):936-8",8254644
1408,Cameroon,Pongo,3.8,10.13,point,,,1,12,1990,1990,,,Anopheles gambiae complex,,,,MBI,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,year,,MBI,368,,,,,,,,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manga, L., Fondjo, E., Carnevale, P. and Robert, V. (1993).  Importance of low dispersion of Anopheles gambiae (Diptera: Culicidae) on malaria transmission in hilly towns in south Cameroon. Journal of Medical Entomology, 30(5):936-8",8254644
1411,Senegal,Diomandou Walo,16.516,-14.434,point,,,8,8,1990,1990,rainy,,Anopheles gambiae complex,"""In 1990, subsample of 42 An. gambiae s.l. identified as 67% An. gambiae s.s. and 33% An. arabiensis. In 1991, subsample of 56 An. gambiae s.l. identified as 36% An. gambiae s.s. and 64% An. arabiensis.""",M,polytene chromosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,69,27,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faye, O., Konate, L., Mouchet, J., Fontenille, D., Sy, N., Hebrard, G. and Herve, J.P. (1997).  Indoor resting by outdoor biting females of Anopheles gambiae complex (Diptera:Culicidae) in the Sahel of northern Senegal. Journal of Medical Entomology, 34(3):285-9",9151491
1411,Senegal,Diomandou Walo,16.516,-14.434,point,,,9,9,1990,1990,rainy,,Anopheles gambiae complex,"""In 1990, subsample of 42 An. gambiae s.l. identified as 67% An. gambiae s.s. and 33% An. arabiensis. In 1991, subsample of 56 An. gambiae s.l. identified as 36% An. gambiae s.s. and 64% An. arabiensis.""",M,polytene chromosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,41,34,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faye, O., Konate, L., Mouchet, J., Fontenille, D., Sy, N., Hebrard, G. and Herve, J.P. (1997).  Indoor resting by outdoor biting females of Anopheles gambiae complex (Diptera:Culicidae) in the Sahel of northern Senegal. Journal of Medical Entomology, 34(3):285-9",9151491
1411,Senegal,Diomandou Walo,16.516,-14.434,point,,,8,9,1990,1990,rainy,,Anopheles gambiae complex,"""In 1990, subsample of 42 An. gambiae s.l. identified as 67% An. gambiae s.s. and 33% An. arabiensis. In 1991, subsample of 56 An. gambiae s.l. identified as 36% An. gambiae s.s. and 64% An. arabiensis.""",M,polytene chromosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,110,30,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faye, O., Konate, L., Mouchet, J., Fontenille, D., Sy, N., Hebrard, G. and Herve, J.P. (1997).  Indoor resting by outdoor biting females of Anopheles gambiae complex (Diptera:Culicidae) in the Sahel of northern Senegal. Journal of Medical Entomology, 34(3):285-9",9151491
1411,Senegal,Diomandou Walo,16.516,-14.434,point,,,9,9,1991,1991,rainy,,Anopheles gambiae complex,"""In 1990, subsample of 42 An. gambiae s.l. identified as 67% An. gambiae s.s. and 33% An. arabiensis. In 1991, subsample of 56 An. gambiae s.l. identified as 36% An. gambiae s.s. and 64% An. arabiensis.""",M,polytene chromosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,29,93,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faye, O., Konate, L., Mouchet, J., Fontenille, D., Sy, N., Hebrard, G. and Herve, J.P. (1997).  Indoor resting by outdoor biting females of Anopheles gambiae complex (Diptera:Culicidae) in the Sahel of northern Senegal. Journal of Medical Entomology, 34(3):285-9",9151491
1411,Senegal,Diomandou Walo,16.516,-14.434,point,,,10,10,1991,1991,rainy,,Anopheles gambiae complex,"""In 1990, subsample of 42 An. gambiae s.l. identified as 67% An. gambiae s.s. and 33% An. arabiensis. In 1991, subsample of 56 An. gambiae s.l. identified as 36% An. gambiae s.s. and 64% An. arabiensis.""",M,polytene chromosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,19,15,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faye, O., Konate, L., Mouchet, J., Fontenille, D., Sy, N., Hebrard, G. and Herve, J.P. (1997).  Indoor resting by outdoor biting females of Anopheles gambiae complex (Diptera:Culicidae) in the Sahel of northern Senegal. Journal of Medical Entomology, 34(3):285-9",9151491
1411,Senegal,Diomandou Walo,16.516,-14.434,point,,,9,10,1991,1991,rainy,,Anopheles gambiae complex,"""In 1990, subsample of 42 An. gambiae s.l. identified as 67% An. gambiae s.s. and 33% An. arabiensis. In 1991, subsample of 56 An. gambiae s.l. identified as 36% An. gambiae s.s. and 64% An. arabiensis.""",M,polytene chromosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,48,62,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faye, O., Konate, L., Mouchet, J., Fontenille, D., Sy, N., Hebrard, G. and Herve, J.P. (1997).  Indoor resting by outdoor biting females of Anopheles gambiae complex (Diptera:Culicidae) in the Sahel of northern Senegal. Journal of Medical Entomology, 34(3):285-9",9151491
1411,Senegal,Diomandou Dieri,16.5,-14.435,point,,,8,8,1990,1990,rainy,,Anopheles gambiae complex,"""In 1990, subsample of 42 An. gambiae s.l. identified as 67% An. gambiae s.s. and 33% An. arabiensis. In 1991, subsample of 56 An. gambiae s.l. identified as 36% An. gambiae s.s. and 64% An. arabiensis.""",M,polytene chromosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,78,45,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faye, O., Konate, L., Mouchet, J., Fontenille, D., Sy, N., Hebrard, G. and Herve, J.P. (1997).  Indoor resting by outdoor biting females of Anopheles gambiae complex (Diptera:Culicidae) in the Sahel of northern Senegal. Journal of Medical Entomology, 34(3):285-9",9151491
1411,Senegal,Diomandou Dieri,16.5,-14.435,point,,,9,9,1990,1990,rainy,,Anopheles gambiae complex,"""In 1990, subsample of 42 An. gambiae s.l. identified as 67% An. gambiae s.s. and 33% An. arabiensis. In 1991, subsample of 56 An. gambiae s.l. identified as 36% An. gambiae s.s. and 64% An. arabiensis.""",M,polytene chromosome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,16,50,,,,,,,,,,,,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faye, O., Konate, L., Mouchet, J., Fontenille, D., Sy, N., Hebrard, G. and Herve, J.P. (1997).  Indoor resting by outdoor biting females of Anopheles gambiae complex (Diptera:Culicidae) in the Sahel of northern Senegal. Journal of Medical Entomology, 34(3):285-9",9151491
