"country","species","indoor_host","outdoor_host","combined_host","host_unit","indoor_biting","outdoor_biting","indoor_outdoor_biting_units","combined_1830_2130","combined_2130_0030","combined_0030_0330","combined_0330_0630","citation"
"Bolivia","Anopheles pseudopunctipennis complex",NA,NA,NA,"",42,58,"%calc","","","","","Lardeux, F., Aliaga, C., Tejerina, R. and Torrez, L. (2013).  Comparison of transmission parameters between Anopheles argyritarsis and Anopheles pseudopunctipennis in two ecologically different localities of Bolivia. Malaria Journal, 12(1):282"
"Bolivia","Anopheles pseudopunctipennis complex",NA,NA,NA,"",50,50,"%calc","","","","","Lardeux, F., Aliaga, C., Tejerina, R. and Torrez, L. (2013).  Comparison of transmission parameters between Anopheles argyritarsis and Anopheles pseudopunctipennis in two ecologically different localities of Bolivia. Malaria Journal, 12(1):282"
"Bolivia","Anopheles pseudopunctipennis complex",NA,NA,NA,"",53,47,"%calc","","","","","Lardeux, F., Aliaga, C., Tejerina, R. and Torrez, L. (2013).  Comparison of transmission parameters between Anopheles argyritarsis and Anopheles pseudopunctipennis in two ecologically different localities of Bolivia. Malaria Journal, 12(1):282"
"Bolivia","Anopheles pseudopunctipennis complex",NA,NA,NA,"",26,74,"%calc","","","","","Lardeux, F., Aliaga, C., Tejerina, R. and Torrez, L. (2013).  Comparison of transmission parameters between Anopheles argyritarsis and Anopheles pseudopunctipennis in two ecologically different localities of Bolivia. Malaria Journal, 12(1):282"
"Bolivia","Anopheles pseudopunctipennis complex",NA,NA,NA,"",21,79,"%calc","","","","","Lardeux, F., Aliaga, C., Tejerina, R. and Torrez, L. (2013).  Comparison of transmission parameters between Anopheles argyritarsis and Anopheles pseudopunctipennis in two ecologically different localities of Bolivia. Malaria Journal, 12(1):282"
"Bolivia","Anopheles pseudopunctipennis complex",NA,NA,NA,"",45,55,"%calc","","","","","Lardeux, F., Aliaga, C., Tejerina, R. and Torrez, L. (2013).  Comparison of transmission parameters between Anopheles argyritarsis and Anopheles pseudopunctipennis in two ecologically different localities of Bolivia. Malaria Journal, 12(1):282"
"Bolivia","Anopheles pseudopunctipennis complex",NA,NA,NA,"",23,77,"%calc","","","","","Lardeux, F., Aliaga, C., Tejerina, R. and Torrez, L. (2013).  Comparison of transmission parameters between Anopheles argyritarsis and Anopheles pseudopunctipennis in two ecologically different localities of Bolivia. Malaria Journal, 12(1):282"
"Bolivia","Anopheles pseudopunctipennis complex",NA,NA,38.1,"HBI (%)",NA,NA,"","","","","","Lardeux, F., Aliaga, C., Tejerina, R. and Torrez, L. (2013).  Comparison of transmission parameters between Anopheles argyritarsis and Anopheles pseudopunctipennis in two ecologically different localities of Bolivia. Malaria Journal, 12(1):282"
"Bolivia","Anopheles pseudopunctipennis complex",NA,NA,38.5,"HBI (%)",NA,NA,"","","","","","Lardeux, F., Aliaga, C., Tejerina, R. and Torrez, L. (2013).  Comparison of transmission parameters between Anopheles argyritarsis and Anopheles pseudopunctipennis in two ecologically different localities of Bolivia. Malaria Journal, 12(1):282"
"Bolivia","Anopheles pseudopunctipennis complex",NA,NA,44,"HBI (%)",NA,NA,"","","","","","Lardeux, F., Aliaga, C., Tejerina, R. and Torrez, L. (2013).  Comparison of transmission parameters between Anopheles argyritarsis and Anopheles pseudopunctipennis in two ecologically different localities of Bolivia. Malaria Journal, 12(1):282"
"Bolivia","Anopheles pseudopunctipennis complex",NA,NA,25,"HBI (%)",NA,NA,"","","","","","Lardeux, F., Aliaga, C., Tejerina, R. and Torrez, L. (2013).  Comparison of transmission parameters between Anopheles argyritarsis and Anopheles pseudopunctipennis in two ecologically different localities of Bolivia. Malaria Journal, 12(1):282"
"Venezuela","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Venezuela","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Venezuela","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Venezuela","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Venezuela","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Venezuela","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1996).  Evaluation of light traps combined with carbon dioxide and 1-octen-3-ol to collect anophelines in Venezuela. Journal of the American Mosquito Control Association, 12(1):91-6"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Rejmankova, E., Roberts, D.R., Pawley, A., Manguin, S. and Polanco, J. (1995).  Predictions of adult Anopheles albimanus densities in villages based on distances to remotely sensed larval habitats. American Journal of Tropical Medicine and Hygiene, 53(5):482-8"
"Belize","Anopheles albimanus",NA,NA,NA,"",40,60,"%calc","","","","","Roberts, D.R., Chan, O., Pecor, J., Rejmankova, E., Manguin, S., Polanco, J. and Legters, L.J. (1993).  Preliminary observations on the changing roles of malaria vectors in southern Belize. Journal of the American Mosquito Control Association, 9(4):456-9"
"Belize","Anopheles albimanus",NA,NA,NA,"",66.67,33.33,"%calc","","","","","Roberts, D.R., Chan, O., Pecor, J., Rejmankova, E., Manguin, S., Polanco, J. and Legters, L.J. (1993).  Preliminary observations on the changing roles of malaria vectors in southern Belize. Journal of the American Mosquito Control Association, 9(4):456-9"
"Belize","Anopheles albimanus",NA,NA,NA,"",71.43,28.57,"%calc","","","","","Roberts, D.R., Chan, O., Pecor, J., Rejmankova, E., Manguin, S., Polanco, J. and Legters, L.J. (1993).  Preliminary observations on the changing roles of malaria vectors in southern Belize. Journal of the American Mosquito Control Association, 9(4):456-9"
"Belize","Anopheles albimanus",NA,NA,NA,"",0,100,"%calc","","","","","Roberts, D.R., Chan, O., Pecor, J., Rejmankova, E., Manguin, S., Polanco, J. and Legters, L.J. (1993).  Preliminary observations on the changing roles of malaria vectors in southern Belize. Journal of the American Mosquito Control Association, 9(4):456-9"
"Belize","Anopheles albimanus",NA,NA,NA,"",0,100,"%calc","","","","","Roberts, D.R., Chan, O., Pecor, J., Rejmankova, E., Manguin, S., Polanco, J. and Legters, L.J. (1993).  Preliminary observations on the changing roles of malaria vectors in southern Belize. Journal of the American Mosquito Control Association, 9(4):456-9"
"Belize","Anopheles albimanus",NA,NA,NA,"",3.85,96.15,"%calc","","","","","Roberts, D.R., Chan, O., Pecor, J., Rejmankova, E., Manguin, S., Polanco, J. and Legters, L.J. (1993).  Preliminary observations on the changing roles of malaria vectors in southern Belize. Journal of the American Mosquito Control Association, 9(4):456-9"
"Mexico","Anopheles albimanus",34,7,NA,"HBI (%)",NA,NA,"","","","","","Loyola, E.G., González-Cerón, L., Rodríguez, M.H., Arredondo-Jiménez, J.I., Bennett, S. and Bown, D.N. (1993).  Anopheles albimanus (Diptera: Culicidae) host selection patterns in three ecological areas of the coastal plains of Chiapas, southern Mexico. Journal of Medical Entomology, 30(3):518-23"
"Mexico","Anopheles albimanus",17,5,NA,"HBI (%)",NA,NA,"","","","","","Loyola, E.G., González-Cerón, L., Rodríguez, M.H., Arredondo-Jiménez, J.I., Bennett, S. and Bown, D.N. (1993).  Anopheles albimanus (Diptera: Culicidae) host selection patterns in three ecological areas of the coastal plains of Chiapas, southern Mexico. Journal of Medical Entomology, 30(3):518-23"
"Mexico","Anopheles albimanus",16,7,NA,"HBI (%)",NA,NA,"","","","","","Loyola, E.G., González-Cerón, L., Rodríguez, M.H., Arredondo-Jiménez, J.I., Bennett, S. and Bown, D.N. (1993).  Anopheles albimanus (Diptera: Culicidae) host selection patterns in three ecological areas of the coastal plains of Chiapas, southern Mexico. Journal of Medical Entomology, 30(3):518-23"
"Mexico","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Arredondo-Jiménez, J.I., Rodríguez, M.H., Bown, D.N. and Loyola, E.G. (1993).  Indoor low-volume insecticide spray for the control of Anopheles albimanus in southern Mexico. Village-scale trials of bendiocarb, deltamethrin and cyfluthrin. Journal of the American Mosquito Control Association, 9(2):210-20"
"Mexico","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Arredondo-Jiménez, J.I., Rodríguez, M.H., Bown, D.N. and Loyola, E.G. (1993).  Indoor low-volume insecticide spray for the control of Anopheles albimanus in southern Mexico. Village-scale trials of bendiocarb, deltamethrin and cyfluthrin. Journal of the American Mosquito Control Association, 9(2):210-20"
"Mexico","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Arredondo-Jiménez, J.I., Rodríguez, M.H., Bown, D.N. and Loyola, E.G. (1993).  Indoor low-volume insecticide spray for the control of Anopheles albimanus in southern Mexico. Village-scale trials of bendiocarb, deltamethrin and cyfluthrin. Journal of the American Mosquito Control Association, 9(2):210-20"
"Mexico","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Arredondo-Jiménez, J.I., Rodríguez, M.H., Bown, D.N. and Loyola, E.G. (1993).  Indoor low-volume insecticide spray for the control of Anopheles albimanus in southern Mexico. Village-scale trials of bendiocarb, deltamethrin and cyfluthrin. Journal of the American Mosquito Control Association, 9(2):210-20"
"Mexico","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Arredondo-Jiménez, J.I., Rodríguez, M.H., Bown, D.N. and Loyola, E.G. (1993).  Indoor low-volume insecticide spray for the control of Anopheles albimanus in southern Mexico. Village-scale trials of bendiocarb, deltamethrin and cyfluthrin. Journal of the American Mosquito Control Association, 9(2):210-20"
"Mexico","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Arredondo-Jiménez, J.I., Rodríguez, M.H., Bown, D.N. and Loyola, E.G. (1993).  Indoor low-volume insecticide spray for the control of Anopheles albimanus in southern Mexico. Village-scale trials of bendiocarb, deltamethrin and cyfluthrin. Journal of the American Mosquito Control Association, 9(2):210-20"
"Mexico","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Arredondo-Jiménez, J.I., Rodríguez, M.H., Bown, D.N. and Loyola, E.G. (1993).  Indoor low-volume insecticide spray for the control of Anopheles albimanus in southern Mexico. Village-scale trials of bendiocarb, deltamethrin and cyfluthrin. Journal of the American Mosquito Control Association, 9(2):210-20"
"Mexico","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Arredondo-Jiménez, J.I., Rodríguez, M.H., Bown, D.N. and Loyola, E.G. (1993).  Indoor low-volume insecticide spray for the control of Anopheles albimanus in southern Mexico. Village-scale trials of bendiocarb, deltamethrin and cyfluthrin. Journal of the American Mosquito Control Association, 9(2):210-20"
"Mexico","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Arredondo-Jiménez, J.I., Rodríguez, M.H., Bown, D.N. and Loyola, E.G. (1993).  Indoor low-volume insecticide spray for the control of Anopheles albimanus in southern Mexico. Village-scale trials of bendiocarb, deltamethrin and cyfluthrin. Journal of the American Mosquito Control Association, 9(2):210-20"
"Mexico","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Arredondo-Jiménez, J.I., Rodríguez, M.H., Bown, D.N. and Loyola, E.G. (1993).  Indoor low-volume insecticide spray for the control of Anopheles albimanus in southern Mexico. Village-scale trials of bendiocarb, deltamethrin and cyfluthrin. Journal of the American Mosquito Control Association, 9(2):210-20"
"Dominican Republic","Anopheles albimanus",NA,NA,NA,"",22.7,77.3,"%","","","","","Mekuria, Y., Tidwell, M.A., Williams, D.C. and Mandeville, J.D. (1990).  Bionomic studies of the Anopheles mosquitoes of Dajabon, Dominican Republic. Journal of the American Mosquito Control Association, 6(4):651-7"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Cuba","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Lorenzo, D., Rodríguez, R., Atienzar, E., Manso, O., Basulto, P. and Góngora, N. (2002).  [Entomological observations of a malarial outbreak during an intensive surveillance stage in Albaisa, Camagüey]. Revista Cubana de Medicina Tropical, 54(2):118-26"
"Haiti","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Molez, J.F., Desenfant, P. and Jacques, J.R. (1998).  [Bioecology in Haiti of Anopheles albimanus Wiedemann, 1820 (Diptera:Culicidae)]. Bulletin de la Société de Pathologie Exotique, 91(4):334-9"
"Haiti","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Molez, J.F., Desenfant, P. and Jacques, J.R. (1998).  [Bioecology in Haiti of Anopheles albimanus Wiedemann, 1820 (Diptera:Culicidae)]. Bulletin de la Société de Pathologie Exotique, 91(4):334-9"
"Haiti","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Molez, J.F., Desenfant, P. and Jacques, J.R. (1998).  [Bioecology in Haiti of Anopheles albimanus Wiedemann, 1820 (Diptera:Culicidae)]. Bulletin de la Société de Pathologie Exotique, 91(4):334-9"
"Haiti","Anopheles albimanus",NA,NA,NA,"",NA,NA,"","","","","","Molez, J.F., Desenfant, P. and Jacques, J.R. (1998).  [Bioecology in Haiti of Anopheles albimanus Wiedemann, 1820 (Diptera:Culicidae)]. Bulletin de la Société de Pathologie Exotique, 91(4):334-9"
